"('40.81273', '-73.93761')","(1, 3)"
"('40.74853', '-73.97314')","(5, 3)"
"('40.74834', '-73.98464')","(4, 2)"
"('40.81037', '-73.94357')","(1, 1)"
"('40.72376', '-73.97907')","(2, 1)"
"('40.75551', '-73.98362')","(3, 3)"
"('40.75676', '-73.96715')","(6, 5)"
"('40.70242', '-73.98669')","(1, 1)"
"('40.80292', '-73.96757')","(1, 1)"
"('40.76461', '-73.95832')","(2, 1)"
"('40.75653', '-73.98811')","(1, 1)"
"('40.76546', '-73.98198')","(2, 1)"
"('40.74524', '-73.98479')","(2, 4)"
"('40.75108', '-73.98685')","(3, 4)"
"('40.70713', '-73.90325')","(1, 1)"
"('40.76411', '-73.98849')","(4, 2)"
"('40.76943', '-73.95185')","(3, 4)"
"('40.71993', '-74.00142')","(1, 1)"
"('40.77922', '-73.97378')","(1, 1)"
"('40.76015', '-73.99879')","(1, 1)"
"('40.73679', '-73.97849')","(7, 9)"
"('40.75326', '-74.00382')","(3, 1)"
"('40.75888', '-73.97485')","(5, 1)"
"('40.72231', '-73.98625')","(1, 2)"
"('40.76911', '-73.98855')","(1, 9)"
"('40.77138', '-73.95647')","(9, 3)"
"('40.73813', '-74.00204')","(2, 1)"
"('40.68091', '-73.84133')","(1, 1)"
"('40.65922', '-73.96053')","(1, 1)"
"('40.74406', '-73.98774')","(6, 6)"
"('40.78388', '-73.95028')","(3, 2)"
"('40.74084', '-74.00512')","(1, 1)"
"('40.73033', '-73.95273')","(1, 1)"
"('40.77102', '-73.95364')","(4, 2)"
"('40.75656', '-73.99027')","(6, 2)"
"('40.70875', '-74.00965')","(1, 1)"
"('40.75078', '-74.00563')","(1, 3)"
"('40.78012', '-73.95303')","(5, 2)"
"('40.75331', '-73.97258')","(1, 1)"
"('40.72407', '-73.99534')","(1, 1)"
"('40.7222', '-74.01057')","(1, 1)"
"('40.71902', '-73.98978')","(1, 1)"
"('40.76228', '-73.97236')","(3, 5)"
"('40.72093', '-74.00402')","(2, 1)"
"('40.77402', '-73.95455')","(4, 4)"
"('40.75112', '-73.97127')","(4, 1)"
"('40.72579', '-73.99761')","(1, 2)"
"('40.76348', '-73.98894')","(3, 4)"
"('40.77949', '-73.95558')","(4, 1)"
"('40.72224', '-73.98628')","(1, 9)"
"('40.73397', '-73.99094')","(7, 2)"
"('40.70722', '-73.94319')","(1, 1)"
"('40.74141', '-73.98336')","(2, 2)"
"('40.76567', '-73.97623')","(5, 10)"
"('40.76573', '-73.92643')","(1, 2)"
"('40.71156', '-74.01578')","(3, 2)"
"('40.74723', '-73.99337')","(4, 1)"
"('40.78333', '-73.97075')","(1, 2)"
"('40.75228', '-73.98969')","(8, 3)"
"('40.73722', '-73.98139')","(4, 5)"
"('40.78263', '-73.95119')","(6, 1)"
"('40.71552', '-74.00923')","(4, 2)"
"('40.73086', '-73.99302')","(3, 1)"
"('40.74582', '-74.00181')","(2, 1)"
"('40.73683', '-74.00371')","(1, 1)"
"('40.76593', '-73.99087')","(6, 2)"
"('40.72943', '-73.97802')","(2, 5)"
"('40.71879', '-73.98901')","(1, 5)"
"('40.82543', '-73.94804')","(1, 1)"
"('40.72748', '-73.98846')","(9, 1)"
"('40.73916', '-73.99698')","(1, 1)"
"('40.76505', '-73.97479')","(5, 1)"
"('40.76291', '-73.98564')","(3, 5)"
"('40.74478', '-73.97588')","(2, 8)"
"('40.76041', '-73.97582')","(4, 2)"
"('40.72488', '-74.00261')","(4, 1)"
"('40.72569', '-73.99655')","(6, 1)"
"('40.72455', '-74.00193')","(3, 3)"
"('40.73237', '-74.00347')","(1, 1)"
"('40.75417', '-73.98459')","(1, 2)"
"('40.74135', '-73.98912')","(2, 6)"
"('40.77847', '-73.98544')","(3, 2)"
"('40.80425', '-73.96292')","(1, 1)"
"('40.73294', '-73.98636')","(1, 1)"
"('40.74332', '-73.98407')","(4, 7)"
"('40.76701', '-73.93493')","(1, 1)"
"('40.72157', '-73.99775')","(1, 1)"
"('40.77333', '-73.95505')","(8, 4)"
"('40.81238', '-73.92468')","(1, 1)"
"('40.74344', '-74.00354')","(2, 2)"
